customer_id,recency,frequency,monetary,avg_order_value,tenure_days,R_score,F_score,M_score,RFM_score,RFM_sum,RFM_segment
17327,45,2,152.35,38.0875,152,3,3,1,331,7,Potential Loyalists
17328,309,1,104.7,17.45,1,1,2,1,121,4,Lost Customers
17329,367,3,475.42,6.6960563380281695,5,1,4,2,142,7,At Risk
17330,180,2,59.900000000000006,29.950000000000003,103,1,3,1,131,5,Lost Customers
17332,164,5,838.27,8.823894736842105,128,2,4,3,243,9,At Risk
17334,42,1,328.13,16.4065,1,3,2,2,322,7,Potential Loyalists
17335,19,2,497.04,13.806666666666668,300,4,3,2,432,9,Potential Loyalists
17336,108,1,81.12,81.12,1,2,2,1,221,5,Lost Customers
17338,11,9,5395.79,9.239366438356164,264,5,5,5,555,15,Champions
17339,1,2,119.0,23.8,144,5,3,1,531,9,Potential Loyalists
17340,2,8,9935.93,27.831736694677872,297,5,5,5,555,15,Champions
17341,2,3,1006.53,5.083484848484848,173,5,4,4,544,13,Champions
17342,15,4,1227.54,35.07257142857143,290,4,4,4,444,12,Loyal Customers
17343,12,5,1066.3,16.925396825396824,359,5,4,4,544,13,Champions
17344,364,1,299.74,8.32611111111111,1,1,2,2,122,5,Lost Customers
17345,11,6,1066.94,8.467777777777778,362,5,5,4,554,14,Champions
17346,9,12,2509.84,5.328747346072187,227,5,5,5,555,15,Champions
17348,73,4,1285.69,5.589956521739131,201,2,4,4,244,10,Loyal Customers
17349,16,4,674.16,8.755324675324674,251,4,4,3,443,11,Loyal Customers
17350,30,3,612.381,8.388780821917807,282,4,4,3,443,11,Loyal Customers
17351,63,9,1401.08,33.359047619047615,301,3,5,4,354,12,Loyal Customers
17352,332,1,36.25,7.25,1,1,2,1,121,4,Lost Customers
17353,127,2,1502.0,250.33333333333331,132,2,3,4,234,9,Potential Loyalists
17354,64,3,1740.9,20.481176470588235,1,3,4,4,344,11,Loyal Customers
17355,22,1,273.31,8.282121212121211,1,4,2,2,422,8,New Customers
17356,190,4,768.25,11.46641791044776,133,1,4,3,143,8,At Risk
17358,12,3,500.2,5.684090909090909,276,5,4,3,543,12,Loyal Customers
17359,284,1,156.6,6.808695652173912,1,1,2,1,121,4,Lost Customers
17360,21,3,632.27,6.079519230769231,48,4,4,3,443,11,Loyal Customers
17361,312,2,383.59,13.69964285714286,1,1,3,2,132,6,Lost Customers
17362,36,5,711.8100000000001,6.530366972477065,302,3,4,3,343,10,Loyal Customers
17363,31,3,920.46,26.298857142857145,6,4,4,3,443,11,Loyal Customers
17364,12,17,7510.24,15.080803212851404,356,5,5,5,555,15,Champions
17365,22,7,3417.13,10.386413373860185,289,4,5,5,455,14,Champions
17366,68,2,1077.24,8.22320610687023,23,3,3,4,334,10,Loyal Customers
17368,11,6,879.42,7.390084033613445,348,5,5,3,553,13,Champions
17369,91,1,979.2,979.2,1,2,2,3,223,7,Potential Loyalists
17371,259,3,236.97,4.085689655172414,108,1,4,1,141,6,At Risk
17372,17,20,3010.13,7.582191435768262,354,4,5,5,455,14,Champions
17373,54,3,520.58,15.311176470588236,230,3,4,3,343,10,Loyal Customers
17374,31,1,231.34,16.524285714285714,1,4,2,1,421,7,New Customers
17375,67,1,260.45,15.320588235294116,1,3,2,2,322,7,Potential Loyalists
17376,40,2,250.44,8.078709677419354,117,3,3,1,331,7,Potential Loyalists
17377,1,60,14174.25,10.554169769173493,371,5,5,5,555,15,Champions
17378,10,1,10.95,10.95,1,5,2,1,521,8,New Customers
17380,70,3,645.0,64.5,100,3,4,3,343,10,Loyal Customers
17381,4,12,19726.76,303.48861538461534,179,5,5,5,555,15,Champions
17382,71,7,836.88,52.305,133,2,5,3,253,10,Loyal Customers
17383,89,1,110.7,55.35,1,2,2,1,221,5,Lost Customers
17384,103,1,171.15,34.230000000000004,1,2,2,1,221,5,Lost Customers
17386,21,1,126.35,12.635000000000002,1,4,2,1,421,7,New Customers
17388,56,7,1415.81,35.39525,308,3,5,4,354,12,Loyal Customers
17389,10,27,25381.65,117.50763888888888,361,5,5,5,555,15,Champions
17390,56,1,149.3,12.441666666666668,1,3,2,1,321,6,Lost Customers
17392,86,1,168.65,12.046428571428573,1,2,2,1,221,5,Lost Customers
17393,46,2,381.15,7.940625000000001,77,3,3,2,332,8,Potential Loyalists
17395,144,1,97.5,32.5,1,2,2,1,221,5,Lost Customers
17396,7,7,1476.3,64.18695652173913,69,5,5,4,554,14,Champions
17397,52,1,516.87,11.486,1,3,2,3,323,8,Potential Loyalists
17400,217,3,2525.44,9.602433460076046,141,1,4,5,145,10,Loyal Customers
17401,177,1,114.85,9.570833333333333,1,1,2,1,121,4,Lost Customers
17402,5,12,2461.68,17.214545454545455,353,5,5,5,555,15,Champions
17403,86,1,118.95,9.15,1,2,2,1,221,5,Lost Customers
17404,45,8,15874.3,168.87553191489363,292,3,5,5,355,13,Champions
17406,2,11,2704.63,18.52486301369863,366,5,5,5,555,15,Champions
17407,47,1,552.9,24.039130434782606,1,3,2,3,323,8,Potential Loyalists
17408,136,2,283.44,47.24,13,2,3,2,232,7,Potential Loyalists
17409,57,8,7021.66,77.1610989010989,306,3,5,5,355,13,Champions
17411,22,2,646.44,19.01294117647059,349,4,3,3,433,10,Loyal Customers
17412,8,10,3159.46,18.58505882352941,365,5,5,5,555,15,Champions
17413,40,2,560.14,56.014,165,3,3,3,333,9,Potential Loyalists
17414,59,4,1471.52,98.10133333333332,313,3,4,4,344,11,Loyal Customers
17416,29,15,10405.03,31.722652439024397,331,4,5,5,455,14,Champions
17417,184,1,164.18,10.26125,1,1,2,1,121,4,Lost Customers
17418,23,1,206.6,17.216666666666665,1,4,2,1,421,7,New Customers
17419,3,8,2273.95,20.303125,316,5,5,5,555,15,Champions
17420,9,4,485.6,17.985185185185188,27,5,4,2,542,11,Loyal Customers
17421,22,3,1059.41,18.265689655172416,349,4,4,4,444,12,Loyal Customers
17422,17,5,1615.39,18.356704545454548,153,4,4,4,444,12,Loyal Customers
17423,29,1,420.54,24.73764705882353,1,4,2,2,422,8,New Customers
17426,88,7,3040.51,19.49044871794872,207,2,5,5,255,12,Loyal Customers
17428,4,18,14562.91,36.31648379052369,369,5,5,5,555,15,Champions
17429,32,2,832.54,14.866785714285712,33,4,3,3,433,10,Loyal Customers
17430,1,3,469.41,16.764642857142857,114,5,4,2,542,11,Loyal Customers
17432,21,7,1363.23,6.031991150442478,350,4,5,4,454,13,Champions
17433,21,1,266.8,6.841025641025642,1,4,2,2,422,8,New Customers
17435,47,1,331.35,22.09,1,3,2,2,322,7,Potential Loyalists
17436,44,3,317.76,39.72,324,3,4,2,342,9,Potential Loyalists
17437,165,1,369.68,7.109230769230769,1,2,2,2,222,6,Lost Customers
17438,80,4,1034.32,19.154074074074074,196,2,4,4,244,10,Loyal Customers
17439,291,1,325.74,40.7175,1,1,2,2,122,5,Lost Customers
17440,185,1,137.16,137.16,1,1,2,1,121,4,Lost Customers
17441,368,1,293.35,13.96904761904762,1,1,2,2,122,5,Lost Customers
17442,17,9,2371.74,16.025270270270273,280,4,5,5,455,14,Champions
17448,133,46,14523.67,13.025713004484304,147,2,5,5,255,12,Loyal Customers
17449,23,6,2348.94,7.626428571428572,342,4,5,5,455,14,Champions
17450,3,7,52422.3,602.5551724137931,70,5,5,5,555,15,Champions
17454,98,6,1030.41,15.85246153846154,230,2,5,4,254,11,Loyal Customers
17456,1,2,975.56,16.259333333333334,90,5,3,3,533,11,Loyal Customers
17457,15,9,4247.11,94.38022222222222,352,4,5,5,455,14,Champions
17458,17,1,213.08,6.65875,1,4,2,1,421,7,New Customers
17460,8,12,1605.84,14.598545454545455,314,5,5,4,554,14,Champions
17463,196,2,659.4,6.105555555555555,28,1,3,3,133,7,Potential Loyalists
17464,158,2,617.1800000000001,20.57266666666667,97,2,3,3,233,8,Potential Loyalists
17465,61,7,2542.79,17.906971830985917,310,3,5,5,355,13,Champions
17467,31,1,102.6,25.65,1,4,2,1,421,7,New Customers
17468,11,1,57.8,19.266666666666666,1,5,2,1,521,8,New Customers
17469,36,12,3180.28,17.766927374301677,323,3,5,5,355,13,Champions
17470,3,7,1679.8,19.088636363636365,140,5,5,4,554,14,Champions
17471,110,1,321.65000000000003,16.928947368421053,1,2,2,2,222,6,Lost Customers
17472,264,1,224.81,4.587959183673469,1,1,2,1,121,4,Lost Customers
17473,44,2,607.0,17.852941176470587,47,3,3,3,333,9,Potential Loyalists
17474,235,1,1047.0,174.5,1,1,2,4,124,7,Potential Loyalists
17476,31,2,489.86,15.801935483870968,341,4,3,2,432,9,Potential Loyalists
17477,248,2,1144.3,26.00681818181818,34,1,3,4,134,8,Potential Loyalists
17478,44,2,1272.8000000000002,31.820000000000004,225,3,3,4,334,10,Loyal Customers
17479,268,1,389.2600000000001,21.62555555555556,1,1,2,2,122,5,Lost Customers
17480,80,1,370.41,15.433750000000002,1,2,2,2,222,6,Lost Customers
17482,123,2,775.64,14.634716981132076,91,2,3,3,233,8,Potential Loyalists
17483,50,1,177.69,25.384285714285717,1,3,2,1,321,6,Lost Customers
17484,212,2,209.57,14.969285714285714,47,1,3,1,131,5,Lost Customers
17487,364,1,160.55,20.06875,1,1,2,1,121,4,Lost Customers
17488,277,1,336.5,18.694444444444443,1,1,2,2,122,5,Lost Customers
17490,24,2,658.1800000000001,16.454500000000003,181,4,3,3,433,10,Loyal Customers
17491,3,8,2422.2,33.18082191780822,223,5,5,5,555,15,Champions
17492,114,2,747.85,27.69814814814815,40,2,3,3,233,8,Potential Loyalists
17493,21,1,100.91,12.61375,1,4,2,1,421,7,New Customers
17494,137,1,54.7,18.23333333333333,1,2,2,1,221,5,Lost Customers
17495,26,1,309.16,14.721904761904764,1,4,2,2,422,8,New Customers
17496,199,3,1141.84,18.416774193548385,130,1,4,4,144,9,At Risk
17497,26,2,287.25,41.035714285714285,220,4,3,2,432,9,Potential Loyalists
17499,197,1,718.51,23.17774193548387,1,1,2,3,123,6,Lost Customers
17504,16,9,6493.14,30.2006511627907,289,4,5,5,455,14,Champions
17505,186,3,1289.64,25.792800000000003,54,1,4,4,144,9,At Risk
17508,17,7,4191.92,20.057033492822967,351,4,5,5,455,14,Champions
17510,56,1,206.08,13.738666666666669,1,3,2,1,321,6,Lost Customers
17511,3,31,84541.17,89.1784493670886,369,5,5,5,555,15,Champions
17512,88,8,2542.83,27.63945652173913,276,2,5,5,255,12,Loyal Customers
17513,44,2,645.6,53.8,70,3,3,3,333,9,Potential Loyalists
17514,305,1,313.35,7.287209302325582,1,1,2,2,122,5,Lost Customers
17515,30,5,963.49,10.472717391304348,156,4,4,3,443,11,Loyal Customers
17516,14,1,182.62,3.261071428571429,1,5,2,1,521,8,New Customers
17518,61,2,329.42,4.278181818181818,195,3,3,2,332,8,Potential Loyalists
17519,4,10,3265.4500000000003,23.32464285714286,370,5,5,5,555,15,Champions
17521,30,2,554.85,16.813636363636363,40,4,3,3,433,10,Loyal Customers
17524,74,2,394.14,10.652432432432432,1,2,3,2,232,7,Potential Loyalists
17525,33,2,739.2,43.48235294117647,31,4,3,3,433,10,Loyal Customers
17526,1,9,2970.14,38.07871794871794,356,5,5,5,555,15,Champions
17529,246,2,1240.25,15.125,87,1,3,4,134,8,Potential Loyalists
17530,1,3,725.21,4.771118421052631,368,5,4,3,543,12,Loyal Customers
17531,163,2,970.12,22.048181818181817,90,2,3,3,233,8,Potential Loyalists
17532,21,1,65.34,16.335,1,4,2,1,421,7,New Customers
17533,70,1,34.8,34.8,1,3,2,1,321,6,Lost Customers
17534,87,4,1445.47,17.415301204819276,200,2,4,4,244,10,Loyal Customers
17536,56,2,288.33,22.179230769230767,262,3,3,2,332,8,Potential Loyalists
17539,253,4,1176.84,8.1725,108,1,4,4,144,9,At Risk
17540,19,4,1011.7,25.941025641025643,216,4,4,4,444,12,Loyal Customers
17541,145,1,119.86,3.8664516129032256,1,2,2,1,221,5,Lost Customers
17542,277,2,170.1,4.361538461538461,1,1,3,1,131,5,Lost Customers
17543,185,1,120.05,9.234615384615385,1,1,2,1,121,4,Lost Customers
17544,26,3,944.82,10.736590909090909,1,4,4,3,443,11,Loyal Customers
17545,26,3,767.54,6.449915966386555,187,4,4,3,443,11,Loyal Customers
17547,11,2,727.85,23.47903225806452,289,5,3,3,533,11,Loyal Customers
17548,14,3,627.96,21.65379310344828,17,5,4,3,543,12,Loyal Customers
17550,33,6,2239.48,8.026810035842294,272,4,5,5,455,14,Champions
17552,8,10,2154.88,20.139065420560748,255,5,5,5,555,15,Champions
17553,108,3,2270.0,567.5,138,2,4,5,245,11,Loyal Customers
17555,61,3,565.43,3.5561635220125782,160,3,4,3,343,10,Loyal Customers
17556,15,1,142.77,17.84625,1,4,2,1,421,7,New Customers
17557,368,1,34.0,34.0,1,1,2,1,121,4,Lost Customers
17558,29,1,259.17,9.25607142857143,1,4,2,2,422,8,New Customers
17559,148,1,167.62,13.968333333333334,1,2,2,1,221,5,Lost Customers
17560,31,4,1040.85,35.891379310344824,265,4,4,4,444,12,Loyal Customers
17561,26,3,537.9,3.6842465753424656,342,4,4,3,443,11,Loyal Customers
17563,214,2,392.38,13.530344827586209,33,1,3,2,132,6,Lost Customers
17565,222,1,131.83,4.394333333333334,1,1,2,1,121,4,Lost Customers
17567,8,2,1024.55,17.66465517241379,69,5,3,4,534,12,Loyal Customers
17568,269,1,374.45,6.039516129032258,1,1,2,2,122,5,Lost Customers
17570,17,1,100.0,100.0,1,4,2,1,421,7,New Customers
17571,178,1,205.24,3.800740740740741,1,1,2,1,121,4,Lost Customers
17572,9,7,496.2600000000001,20.6775,351,5,5,2,552,12,Loyal Customers
17575,303,1,171.7,34.34,1,1,2,1,121,4,Lost Customers
17576,1,23,5266.77,10.554649298597194,371,5,5,5,555,15,Champions
17577,281,2,348.75,16.607142857142858,23,1,3,2,132,6,Lost Customers
17578,110,6,903.87,15.0645,55,2,5,3,253,10,Loyal Customers
17579,214,1,304.38,6.917727272727273,1,1,2,2,122,5,Lost Customers
17580,12,2,325.3,6.6387755102040815,45,5,3,2,532,10,Loyal Customers
17581,8,20,7712.71,18.81148780487805,364,5,5,5,555,15,Champions
17582,82,4,1271.68,13.673978494623656,177,2,4,4,244,10,Loyal Customers
17583,196,1,135.95,19.42142857142857,1,1,2,1,121,4,Lost Customers
17584,103,4,4067.12,45.697977528089886,216,2,4,5,245,11,Loyal Customers
17585,81,3,948.03,5.386534090909091,32,2,4,3,243,9,At Risk
17586,255,1,167.4,20.925,1,1,2,1,121,4,Lost Customers
17587,264,1,176.71,4.207380952380952,1,1,2,1,121,4,Lost Customers
17588,32,4,1699.35,35.403125,241,4,4,4,444,12,Loyal Customers
17589,21,14,11433.77,10.899685414680649,257,4,5,5,455,14,Champions
17591,3,2,519.95,5.777222222222223,323,5,3,3,533,11,Loyal Customers
17592,374,1,148.3,11.407692307692308,1,1,2,1,121,4,Lost Customers
17593,45,6,4168.46,21.26765306122449,326,3,5,5,355,13,Champions
17594,85,2,1504.7,27.864814814814817,155,2,3,4,234,9,Potential Loyalists
17596,4,7,2075.74,7.413357142857143,355,5,5,4,554,14,Champions
17597,54,4,1439.72,19.72219178082192,164,3,4,4,344,11,Loyal Customers
17598,17,1,409.98,40.998000000000005,1,4,2,2,422,8,New Customers
17599,113,1,52.05,17.349999999999998,1,2,2,1,221,5,Lost Customers
17601,16,1,297.07,4.715396825396826,1,4,2,2,422,8,New Customers
17602,108,8,2300.01,6.424608938547487,147,2,5,5,255,12,Loyal Customers
17603,253,3,1393.66,14.670105263157897,112,1,4,4,144,9,At Risk
17604,58,4,633.02,4.365655172413793,258,3,4,3,343,10,Loyal Customers
17605,226,1,160.75,12.365384615384617,1,1,2,1,121,4,Lost Customers
17606,373,1,87.30000000000001,14.550000000000002,1,1,2,1,121,4,Lost Customers
17607,12,1,333.81,15.17318181818182,1,5,2,2,522,9,New Customers
17608,85,2,296.07,2.874466019417476,158,2,3,2,232,7,Potential Loyalists
17609,38,6,782.12,5.145526315789474,206,3,5,3,353,11,Loyal Customers
17610,176,5,1511.94,9.817792207792207,193,1,4,4,144,9,At Risk
17611,57,13,4376.41,8.030110091743119,317,3,5,5,355,13,Champions
17612,15,12,3346.41,16.323951219512196,343,4,5,5,455,14,Champions
17615,23,3,392.2,9.33809523809524,97,4,4,2,442,10,Loyal Customers
17616,3,2,489.6,244.8,83,5,3,2,532,10,Loyal Customers
17617,194,1,385.19,21.399444444444445,1,1,2,2,122,5,Lost Customers
17618,19,8,3071.36,10.59089655172414,301,4,5,5,455,14,Champions
17621,40,3,1795.22,44.8805,27,3,4,4,344,11,Loyal Customers
17622,233,2,1130.21,29.742368421052632,1,1,3,4,134,8,Potential Loyalists
17623,45,6,1838.72,11.420621118012422,315,3,5,4,354,12,Loyal Customers
17624,73,2,725.15,15.42872340425532,282,2,3,3,233,8,Potential Loyalists
17625,82,4,3958.5,10.5,278,2,4,5,245,11,Loyal Customers
17626,238,1,254.0,14.11111111111111,1,1,2,2,122,5,Lost Customers
17627,114,1,296.36,29.636000000000003,1,2,2,2,222,6,Lost Customers
17629,24,2,641.4,19.43636363636364,33,4,3,3,433,10,Loyal Customers
17631,10,4,470.16,15.672,355,5,4,2,542,11,Loyal Customers
17633,15,3,732.55,23.63064516129032,9,4,4,3,443,11,Loyal Customers
17635,60,3,1265.58,17.10243243243243,166,3,4,4,344,11,Loyal Customers
17638,283,2,842.4000000000001,280.8,74,1,3,3,133,7,Potential Loyalists
17639,23,5,506.67,7.037083333333333,96,4,4,3,443,11,Loyal Customers
17640,15,5,2547.28,41.75868852459017,247,4,4,5,445,13,Champions
17642,65,3,1112.2,16.355882352941176,304,3,4,4,344,11,Loyal Customers
17643,9,2,439.7,14.183870967741935,132,5,3,2,532,10,Loyal Customers
17644,30,9,3132.96,18.429176470588235,267,4,5,5,455,14,Champions
17646,1,10,3141.4,20.3987012987013,358,5,5,5,555,15,Champions
17647,305,2,198.6,39.72,1,1,3,1,131,5,Lost Customers
17648,21,1,418.87,12.319705882352942,1,4,2,2,422,8,New Customers
17649,105,2,710.4,15.443478260869565,2,2,3,3,233,8,Potential Loyalists
17651,134,6,1758.52,17.5852,28,2,5,4,254,11,Loyal Customers
17655,2,3,1013.54,34.94965517241379,50,5,4,4,544,13,Champions
17657,66,1,126.0,18.0,1,3,2,1,321,6,Lost Customers
17659,8,3,835.33,18.15934782608696,14,5,4,3,543,12,Loyal Customers
17660,373,1,163.47,3.715227272727273,1,1,2,1,121,4,Lost Customers
17662,297,2,412.92,27.528,60,1,3,2,132,6,Lost Customers
17663,53,10,3372.92,22.190263157894737,227,3,5,5,355,13,Champions
17664,110,2,561.59,15.178108108108107,145,2,3,3,233,8,Potential Loyalists
17665,129,1,563.1,29.63684210526316,1,2,2,3,223,7,Potential Loyalists
17666,113,3,1319.64,50.75538461538461,50,2,4,4,244,10,Loyal Customers
17667,71,4,1895.19,16.62447368421053,219,2,4,4,244,10,Loyal Customers
17669,98,3,2735.63,35.99513157894737,154,2,4,5,245,11,Loyal Customers
17671,1,2,830.63,21.29820512820513,10,5,3,3,533,11,Loyal Customers
17672,53,5,2600.46,27.088125,264,3,4,5,345,12,Loyal Customers
17673,11,7,2578.91,8.92356401384083,255,5,5,5,555,15,Champions
17674,4,1,300.66,27.33272727272728,1,5,2,2,522,9,New Customers
17675,3,40,17885.32,42.28208037825059,361,5,5,5,555,15,Champions
17676,2,5,1378.16,16.025116279069767,253,5,4,4,544,13,Champions
17677,2,28,20329.68,49.82764705882353,357,5,5,5,555,15,Champions
17678,239,1,301.65,25.1375,1,1,2,2,122,5,Lost Customers
17679,157,5,1585.5,31.08823529411765,214,2,4,4,244,10,Loyal Customers
17680,19,2,313.05,34.78333333333333,127,4,3,2,432,9,Potential Loyalists
17681,233,5,731.2,52.22857142857144,96,1,4,3,143,8,At Risk
17682,4,6,1982.45,16.520416666666666,273,5,5,4,554,14,Champions
17683,21,3,819.01,17.804565217391303,168,4,4,3,443,11,Loyal Customers
17685,8,6,2751.64,33.1522891566265,294,5,5,5,555,15,Champions
17686,59,2,2557.35,17.883566433566433,110,3,3,5,335,11,Loyal Customers
17687,56,1,432.68,16.641538461538463,1,3,2,2,322,7,Potential Loyalists
17688,29,1,304.2,16.010526315789473,1,4,2,2,422,8,New Customers
17689,24,2,317.08,14.412727272727272,85,4,3,2,432,9,Potential Loyalists
17690,2,8,2685.2,21.31111111111111,308,5,5,5,555,15,Champions
17691,4,3,489.65,14.83787878787879,177,5,4,2,542,11,Loyal Customers
17692,32,8,2234.86,19.26603448275862,144,4,5,5,455,14,Champions
17694,147,2,1412.85,21.40681818181818,51,2,3,4,234,9,Potential Loyalists
17695,30,3,980.7,37.71923076923077,286,4,4,3,443,11,Loyal Customers
17696,18,19,5393.88,21.57552,346,4,5,5,455,14,Champions
17699,112,2,442.0,23.26315789473684,84,2,3,2,232,7,Potential Loyalists
17700,17,10,4145.33,19.0152752293578,357,4,5,5,455,14,Champions
17702,19,2,1319.67,16.704683544303798,17,4,3,4,434,11,Loyal Customers
17703,54,1,296.1,12.873913043478264,1,3,2,2,322,7,Potential Loyalists
17705,91,2,260.38,15.316470588235294,121,2,3,2,232,7,Potential Loyalists
17706,2,17,10245.49,26.750626631853784,322,5,5,5,555,15,Champions
17707,12,6,456.9,24.04736842105263,356,5,5,2,552,12,Loyal Customers
17708,38,2,620.85,15.91923076923077,20,3,3,3,333,9,Potential Loyalists
17709,106,4,533.5600000000001,16.16848484848485,132,2,4,3,243,9,At Risk
17710,59,1,293.5,14.675,1,3,2,2,322,7,Potential Loyalists
17713,18,4,1198.09,15.764342105263156,166,4,4,4,444,12,Loyal Customers
17714,60,4,1257.18,17.706760563380282,88,3,4,4,344,11,Loyal Customers
17715,228,1,163.2,163.2,1,1,2,1,121,4,Lost Customers
17716,32,13,10300.98,28.935337078651685,340,4,5,5,455,14,Champions
17717,57,1,376.92,14.496923076923078,1,3,2,2,322,7,Potential Loyalists
17718,280,1,299.83,17.63705882352941,1,1,2,2,122,5,Lost Customers
17720,3,7,1572.97,18.95144578313253,211,5,5,4,554,14,Champions
17721,295,1,307.21000000000004,27.928181818181823,1,1,2,2,122,5,Lost Customers
17722,2,2,2006.32,19.29153846153846,9,5,3,4,534,12,Loyal Customers
17723,11,1,102.0,51.0,1,5,2,1,521,8,New Customers
17726,31,7,1092.06,17.0634375,286,4,5,4,454,13,Champions
17728,40,2,1362.75,17.25,49,3,3,4,334,10,Loyal Customers
17729,232,1,438.65,19.071739130434786,1,1,2,2,122,5,Lost Customers
17730,18,7,2475.32,25.78458333333333,207,4,5,5,455,14,Champions
17731,257,2,468.88,14.6525,47,1,3,2,132,6,Lost Customers
17732,8,8,2166.42,17.757540983606557,115,5,5,5,555,15,Champions
17734,161,3,741.69,17.248604651162793,116,2,4,3,243,9,At Risk
17735,3,8,4134.91,20.072378640776694,129,5,5,5,555,15,Champions
17738,31,9,2304.51,17.32714285714286,235,4,5,5,455,14,Champions
17739,10,11,4939.24,48.42392156862745,357,5,5,5,555,15,Champions
17740,25,6,426.9,47.43333333333334,308,4,5,2,452,11,Loyal Customers
17741,42,2,101.1,16.849999999999998,153,3,3,1,331,7,Potential Loyalists
17742,64,9,1743.37,24.905285714285714,310,3,5,4,354,12,Loyal Customers
17743,84,1,229.2,76.39999999999999,1,2,2,1,221,5,Lost Customers
17744,16,1,326.74,21.782666666666668,1,4,2,2,422,8,New Customers
17745,113,2,600.34,21.44071428571429,78,2,3,3,233,8,Potential Loyalists
17746,107,3,793.9300000000001,26.464333333333336,139,2,4,3,243,9,At Risk
17748,163,1,358.15,21.06764705882353,1,2,2,2,222,6,Lost Customers
17749,182,1,351.66,15.984545454545456,1,1,2,2,122,5,Lost Customers
17751,57,1,157.86,4.933125,1,3,2,1,321,6,Lost Customers
17753,100,4,382.06,5.5371014492753625,238,2,4,2,242,8,At Risk
17754,10,8,2786.57,20.79529850746269,353,5,5,5,555,15,Champions
